index,month,day,hour,dni,temp,wind,step_weight,azimuth,zenith,Absorbed power (kW),Field efficiency (%),Max flux (kW/m^2),Average flux (kW/m^2),Peak concentration ratio (-),Average concentration ratio (-),Shadowing and cosine efficiency (%),Blocking efficiency (%),Reflection and attenuation efficiency (%),Intercept efficiency (%),Absorption efficiency (%),Field efficiency w/o receiver (%)
225,5.0,24.0,9.733830044862316,666.7434094814927,27.57142857142857,4.785714285714286,7.0,110.11921789677864,29.855384766349925,4944.242394569495,40.57212867944531,114.29893489795607,1.4499944228560768,171.42866846909382,2.1747412906318733,85.03441162176306,99.96736632658148,88.2524,57.51544938089128,94.02942718289708,43.14833121393824
226,5.0,24.0,10.733830044862316,665.0490995501493,29.285714285714285,3.542857142857143,7.0,132.85114518614265,19.272411323801947,4925.231417898877,40.519091849010664,118.61580081812302,1.5448343696406166,178.35645653585095,2.3228876945861128,87.26431827856004,99.96649324657801,88.3404,55.92498312777147,94.01633601820693,43.09792698277867
227,5.0,24.0,11.733830044862316,604.4627006402764,30.71428571428571,3.6142857142857148,7.0,179.9864885975029,14.037033855587335,4457.319880175725,40.34512513765384,106.82709202774409,1.4298189266941328,176.73065999703147,2.3654378097765156,87.87949609156655,99.96938331186385,88.1872,55.36262395049013,94.0620146779818,42.89204869337962
228,5.0,24.0,12.733830044862316,567.1493354240438,31.428571428571427,3.028571428571429,7.0,227.16560816585346,19.257051406980267,4196.456690191752,40.48294415497136,98.68564776477292,1.316489821012968,174.00293291534592,2.321240172182624,87.38482825418188,99.9643882721734,88.1732,55.84569409746567,94.11621302063654,43.013783550868965
229,5.0,24.0,13.733830044862316,498.2863932102463,32.42857142857142,4.271428571428571,7.0,249.92507548463436,29.833381563395157,3694.6593278986684,40.567864164811034,83.01440819221298,1.0803783088148302,166.5997894451555,2.168187459132517,84.91797493314431,99.96125330819707,88.2656,57.59808866231296,94.00506891042039,43.154975189124215
230,5.0,24.0,14.733830044862316,515.6866117862425,31.857142857142854,5.157142857142856,7.0,262.6038180557126,41.78517153905696,3791.3181413009074,40.22454535719953,81.27963284350287,1.013504428629631,157.6143940638004,1.9653495077544096,81.28075540368962,99.9410609928049,88.22680000000001,59.706174553273726,94.00256050815071,42.79090392831562
231,5.0,24.0,15.733830044862316,460.5067947459277,31.71428571428571,5.585714285714285,7.0,271.76432488279704,54.064307528964285,3259.8522590022026,38.7301025337695,64.77167514782958,0.7891857683446742,140.65302811344102,1.713733168215436,75.76904009267058,99.87560779977615,88.2692,61.67442155913039,94.01196944004062,41.19699094110666
232,5.0,24.0,16.733830044862316,422.9452620758706,30.57142857142857,5.385714285714286,7.0,279.6710692580443,66.29751137883252,2710.621383590202,35.06480817709861,50.502878403291824,0.6051110359697648,119.40759935556933,1.4307076830694374,66.96485720279321,99.78123866521581,88.224,63.30747123172519,93.95803352580828,37.31964884883106
233,5.0,24.0,17.733830044862316,371.70099519025445,29.428571428571427,5.085714285714285,7.0,287.359748121925,78.25328519754014,1752.9023767724873,25.801845931043246,29.468319229860416,0.3706467713542504,79.27963500548906,0.997163785274601,48.20882631311681,99.72173802520246,88.1184,64.73190916001693,94.09127667803523,27.422144583427098
236,5.0,32.0,5.750483080988943,451.0617725844055,20.5375,5.3500000000000005,8.0,71.61407998215958,77.60531844100119,2192.291490924282,26.59188032240027,37.99942463855078,0.46346780216487526,84.24439167351538,1.0275040589438296,49.62023392522647,99.73247180184775,88.215,64.75181577421884,94.07175958432803,28.267654862523028
